"StichtagDatJahr","DatenstandCd","QuarSort","QuarCd","QuarLang","KreisSort","KreisCd","KreisLang","EigentuemerSSZPubl1Sort","EigentuemerSSZPubl1Cd","EigentuemerSSZPubl1Lang","AnzZimmerLevel2Sort_noDM","AnzZimmerLevel2Cd_noDM","AnzZimmerLevel2Lang_noDM","AnzWhgStat"
2010,"D",31,"031","Alt-Wiedikon",3,"3","Kreis 3",4,"4","Natürliche Personen",5,"5","5-Zimmer",130
2010,"D",31,"031","Alt-Wiedikon",3,"3","Kreis 3",4,"4","Natürliche Personen",6,"6","6-Zimmer und mehr",64
2010,"D",31,"031","Alt-Wiedikon",3,"3","Kreis 3",5,"5","Im Stockwerkeigentum",1,"1","1-Zimmer",47
2010,"D",31,"031","Alt-Wiedikon",3,"3","Kreis 3",5,"5","Im Stockwerkeigentum",2,"2","2-Zimmer",140
2010,"D",31,"031","Alt-Wiedikon",3,"3","Kreis 3",5,"5","Im Stockwerkeigentum",3,"3","3-Zimmer",247
2010,"D",31,"031","Alt-Wiedikon",3,"3","Kreis 3",5,"5","Im Stockwerkeigentum",4,"4","4-Zimmer",150
2010,"D",31,"031","Alt-Wiedikon",3,"3","Kreis 3",5,"5","Im Stockwerkeigentum",5,"5","5-Zimmer",69
2010,"D",31,"031","Alt-Wiedikon",3,"3","Kreis 3",5,"5","Im Stockwerkeigentum",6,"6","6-Zimmer und mehr",12
2010,"D",33,"033","Friesenberg",3,"3","Kreis 3",1,"1","Öffentliche Hand",1,"1","1-Zimmer",98
2010,"D",33,"033","Friesenberg",3,"3","Kreis 3",1,"1","Öffentliche Hand",2,"2","2-Zimmer",147
2010,"D",33,"033","Friesenberg",3,"3","Kreis 3",1,"1","Öffentliche Hand",3,"3","3-Zimmer",145
2010,"D",33,"033","Friesenberg",3,"3","Kreis 3",1,"1","Öffentliche Hand",4,"4","4-Zimmer",170
2010,"D",33,"033","Friesenberg",3,"3","Kreis 3",1,"1","Öffentliche Hand",5,"5","5-Zimmer",90
2010,"D",33,"033","Friesenberg",3,"3","Kreis 3",1,"1","Öffentliche Hand",6,"6","6-Zimmer und mehr",12
2010,"D",33,"033","Friesenberg",3,"3","Kreis 3",2,"2","Wohnbaugenossenschaften",1,"1","1-Zimmer",111
2010,"D",33,"033","Friesenberg",3,"3","Kreis 3",2,"2","Wohnbaugenossenschaften",2,"2","2-Zimmer",366
2010,"D",33,"033","Friesenberg",3,"3","Kreis 3",2,"2","Wohnbaugenossenschaften",3,"3","3-Zimmer",869
2010,"D",33,"033","Friesenberg",3,"3","Kreis 3",2,"2","Wohnbaugenossenschaften",4,"4","4-Zimmer",831
2010,"D",33,"033","Friesenberg",3,"3","Kreis 3",2,"2","Wohnbaugenossenschaften",5,"5","5-Zimmer",191
2010,"D",33,"033","Friesenberg",3,"3","Kreis 3",2,"2","Wohnbaugenossenschaften",6,"6","6-Zimmer und mehr",10
2010,"D",33,"033","Friesenberg",3,"3","Kreis 3",3,"3","Übrige private Gesellschaften",1,"1","1-Zimmer",35
2010,"D",33,"033","Friesenberg",3,"3","Kreis 3",3,"3","Übrige private Gesellschaften",2,"2","2-Zimmer",114
2010,"D",33,"033","Friesenberg",3,"3","Kreis 3",3,"3","Übrige private Gesellschaften",3,"3","3-Zimmer",115
2010,"D",33,"033","Friesenberg",3,"3","Kreis 3",3,"3","Übrige private Gesellschaften",4,"4","4-Zimmer",103
2010,"D",33,"033","Friesenberg",3,"3","Kreis 3",3,"3","Übrige private Gesellschaften",5,"5","5-Zimmer",24
2010,"D",33,"033","Friesenberg",3,"3","Kreis 3",3,"3","Übrige private Gesellschaften",6,"6","6-Zimmer und mehr",3
2010,"D",33,"033","Friesenberg",3,"3","Kreis 3",4,"4","Natürliche Personen",1,"1","1-Zimmer",172
2010,"D",33,"033","Friesenberg",3,"3","Kreis 3",4,"4","Natürliche Personen",2,"2","2-Zimmer",154
2010,"D",33,"033","Friesenberg",3,"3","Kreis 3",4,"4","Natürliche Personen",3,"3","3-Zimmer",239
2010,"D",33,"033","Friesenberg",3,"3","Kreis 3",4,"4","Natürliche Personen",4,"4","4-Zimmer",170
2010,"D",33,"033","Friesenberg",3,"3","Kreis 3",4,"4","Natürliche Personen",5,"5","5-Zimmer",113
2010,"D",33,"033","Friesenberg",3,"3","Kreis 3",4,"4","Natürliche Personen",6,"6","6-Zimmer und mehr",37
2010,"D",33,"033","Friesenberg",3,"3","Kreis 3",5,"5","Im Stockwerkeigentum",1,"1","1-Zimmer",21
2010,"D",33,"033","Friesenberg",3,"3","Kreis 3",5,"5","Im Stockwerkeigentum",2,"2","2-Zimmer",22
2010,"D",33,"033","Friesenberg",3,"3","Kreis 3",5,"5","Im Stockwerkeigentum",3,"3","3-Zimmer",10
2010,"D",33,"033","Friesenberg",3,"3","Kreis 3",5,"5","Im Stockwerkeigentum",4,"4","4-Zimmer",18
2010,"D",33,"033","Friesenberg",3,"3","Kreis 3",5,"5","Im Stockwerkeigentum",5,"5","5-Zimmer",13
2010,"D",33,"033","Friesenberg",3,"3","Kreis 3",5,"5","Im Stockwerkeigentum",6,"6","6-Zimmer und mehr",4
2010,"D",34,"034","Sihlfeld",3,"3","Kreis 3",1,"1","Öffentliche Hand",1,"1","1-Zimmer",54
2010,"D",34,"034","Sihlfeld",3,"3","Kreis 3",1,"1","Öffentliche Hand",2,"2","2-Zimmer",158
2010,"D",34,"034","Sihlfeld",3,"3","Kreis 3",1,"1","Öffentliche Hand",3,"3","3-Zimmer",496
2010,"D",34,"034","Sihlfeld",3,"3","Kreis 3",1,"1","Öffentliche Hand",4,"4","4-Zimmer",115
2010,"D",34,"034","Sihlfeld",3,"3","Kreis 3",1,"1","Öffentliche Hand",5,"5","5-Zimmer",3
2010,"D",34,"034","Sihlfeld",3,"3","Kreis 3",1,"1","Öffentliche Hand",6,"6","6-Zimmer und mehr",1
2010,"D",34,"034","Sihlfeld",3,"3","Kreis 3",2,"2","Wohnbaugenossenschaften",1,"1","1-Zimmer",123
2010,"D",34,"034","Sihlfeld",3,"3","Kreis 3",2,"2","Wohnbaugenossenschaften",2,"2","2-Zimmer",455
2010,"D",34,"034","Sihlfeld",3,"3","Kreis 3",2,"2","Wohnbaugenossenschaften",3,"3","3-Zimmer",1240
2010,"D",34,"034","Sihlfeld",3,"3","Kreis 3",2,"2","Wohnbaugenossenschaften",4,"4","4-Zimmer",361
2010,"D",34,"034","Sihlfeld",3,"3","Kreis 3",2,"2","Wohnbaugenossenschaften",5,"5","5-Zimmer",30
2010,"D",34,"034","Sihlfeld",3,"3","Kreis 3",2,"2","Wohnbaugenossenschaften",6,"6","6-Zimmer und mehr",10
2010,"D",34,"034","Sihlfeld",3,"3","Kreis 3",3,"3","Übrige private Gesellschaften",1,"1","1-Zimmer",445
2010,"D",34,"034","Sihlfeld",3,"3","Kreis 3",3,"3","Übrige private Gesellschaften",2,"2","2-Zimmer",733
2010,"D",34,"034","Sihlfeld",3,"3","Kreis 3",3,"3","Übrige private Gesellschaften",3,"3","3-Zimmer",981
2010,"D",34,"034","Sihlfeld",3,"3","Kreis 3",3,"3","Übrige private Gesellschaften",4,"4","4-Zimmer",306
2010,"D",34,"034","Sihlfeld",3,"3","Kreis 3",3,"3","Übrige private Gesellschaften",5,"5","5-Zimmer",50
2010,"D",34,"034","Sihlfeld",3,"3","Kreis 3",3,"3","Übrige private Gesellschaften",6,"6","6-Zimmer und mehr",11
2010,"D",34,"034","Sihlfeld",3,"3","Kreis 3",4,"4","Natürliche Personen",1,"1","1-Zimmer",737
2010,"D",34,"034","Sihlfeld",3,"3","Kreis 3",4,"4","Natürliche Personen",2,"2","2-Zimmer",1341
2010,"D",34,"034","Sihlfeld",3,"3","Kreis 3",4,"4","Natürliche Personen",3,"3","3-Zimmer",2786
2010,"D",34,"034","Sihlfeld",3,"3","Kreis 3",4,"4","Natürliche Personen",4,"4","4-Zimmer",658
2010,"D",34,"034","Sihlfeld",3,"3","Kreis 3",4,"4","Natürliche Personen",5,"5","5-Zimmer",69
2010,"D",34,"034","Sihlfeld",3,"3","Kreis 3",4,"4","Natürliche Personen",6,"6","6-Zimmer und mehr",24
2010,"D",34,"034","Sihlfeld",3,"3","Kreis 3",5,"5","Im Stockwerkeigentum",1,"1","1-Zimmer",120
2010,"D",34,"034","Sihlfeld",3,"3","Kreis 3",5,"5","Im Stockwerkeigentum",2,"2","2-Zimmer",86
2010,"D",34,"034","Sihlfeld",3,"3","Kreis 3",5,"5","Im Stockwerkeigentum",3,"3","3-Zimmer",197
2010,"D",34,"034","Sihlfeld",3,"3","Kreis 3",5,"5","Im Stockwerkeigentum",4,"4","4-Zimmer",97
2010,"D",34,"034","Sihlfeld",3,"3","Kreis 3",5,"5","Im Stockwerkeigentum",5,"5","5-Zimmer",16
2010,"D",34,"034","Sihlfeld",3,"3","Kreis 3",5,"5","Im Stockwerkeigentum",6,"6","6-Zimmer und mehr",7
2010,"D",41,"041","Werd",4,"4","Kreis 4",1,"1","Öffentliche Hand",1,"1","1-Zimmer",0
2010,"D",41,"041","Werd",4,"4","Kreis 4",1,"1","Öffentliche Hand",2,"2","2-Zimmer",4
2010,"D",41,"041","Werd",4,"4","Kreis 4",1,"1","Öffentliche Hand",3,"3","3-Zimmer",22
2010,"D",41,"041","Werd",4,"4","Kreis 4",1,"1","Öffentliche Hand",4,"4","4-Zimmer",18
2010,"D",41,"041","Werd",4,"4","Kreis 4",1,"1","Öffentliche Hand",5,"5","5-Zimmer",6
2010,"D",41,"041","Werd",4,"4","Kreis 4",1,"1","Öffentliche Hand",6,"6","6-Zimmer und mehr",1
2010,"D",41,"041","Werd",4,"4","Kreis 4",2,"2","Wohnbaugenossenschaften",1,"1","1-Zimmer",9
2010,"D",41,"041","Werd",4,"4","Kreis 4",2,"2","Wohnbaugenossenschaften",2,"2","2-Zimmer",15
2010,"D",41,"041","Werd",4,"4","Kreis 4",2,"2","Wohnbaugenossenschaften",3,"3","3-Zimmer",25
2010,"D",41,"041","Werd",4,"4","Kreis 4",2,"2","Wohnbaugenossenschaften",4,"4","4-Zimmer",44
2010,"D",41,"041","Werd",4,"4","Kreis 4",2,"2","Wohnbaugenossenschaften",5,"5","5-Zimmer",5
2010,"D",41,"041","Werd",4,"4","Kreis 4",2,"2","Wohnbaugenossenschaften",6,"6","6-Zimmer und mehr",0
2010,"D",41,"041","Werd",4,"4","Kreis 4",3,"3","Übrige private Gesellschaften",1,"1","1-Zimmer",240
2010,"D",41,"041","Werd",4,"4","Kreis 4",3,"3","Übrige private Gesellschaften",2,"2","2-Zimmer",198
2010,"D",41,"041","Werd",4,"4","Kreis 4",3,"3","Übrige private Gesellschaften",3,"3","3-Zimmer",265
2010,"D",41,"041","Werd",4,"4","Kreis 4",3,"3","Übrige private Gesellschaften",4,"4","4-Zimmer",138
2010,"D",41,"041","Werd",4,"4","Kreis 4",3,"3","Übrige private Gesellschaften",5,"5","5-Zimmer",13
2010,"D",41,"041","Werd",4,"4","Kreis 4",3,"3","Übrige private Gesellschaften",6,"6","6-Zimmer und mehr",6
2010,"D",41,"041","Werd",4,"4","Kreis 4",4,"4","Natürliche Personen",1,"1","1-Zimmer",208
2010,"D",41,"041","Werd",4,"4","Kreis 4",4,"4","Natürliche Personen",2,"2","2-Zimmer",283
2010,"D",41,"041","Werd",4,"4","Kreis 4",4,"4","Natürliche Personen",3,"3","3-Zimmer",460
2010,"D",41,"041","Werd",4,"4","Kreis 4",4,"4","Natürliche Personen",4,"4","4-Zimmer",235
2010,"D",41,"041","Werd",4,"4","Kreis 4",4,"4","Natürliche Personen",5,"5","5-Zimmer",37
2010,"D",41,"041","Werd",4,"4","Kreis 4",4,"4","Natürliche Personen",6,"6","6-Zimmer und mehr",12
2010,"D",41,"041","Werd",4,"4","Kreis 4",5,"5","Im Stockwerkeigentum",1,"1","1-Zimmer",6
2010,"D",41,"041","Werd",4,"4","Kreis 4",5,"5","Im Stockwerkeigentum",2,"2","2-Zimmer",17
2010,"D",41,"041","Werd",4,"4","Kreis 4",5,"5","Im Stockwerkeigentum",3,"3","3-Zimmer",14
2010,"D",41,"041","Werd",4,"4","Kreis 4",5,"5","Im Stockwerkeigentum",4,"4","4-Zimmer",25
2010,"D",41,"041","Werd",4,"4","Kreis 4",5,"5","Im Stockwerkeigentum",5,"5","5-Zimmer",11
2010,"D",41,"041","Werd",4,"4","Kreis 4",5,"5","Im Stockwerkeigentum",6,"6","6-Zimmer und mehr",3
2010,"D",42,"042","Langstrasse",4,"4","Kreis 4",1,"1","Öffentliche Hand",1,"1","1-Zimmer",16
2010,"D",42,"042","Langstrasse",4,"4","Kreis 4",1,"1","Öffentliche Hand",2,"2","2-Zimmer",85
2010,"D",42,"042","Langstrasse",4,"4","Kreis 4",1,"1","Öffentliche Hand",3,"3","3-Zimmer",182
2010,"D",42,"042","Langstrasse",4,"4","Kreis 4",1,"1","Öffentliche Hand",4,"4","4-Zimmer",57
2010,"D",42,"042","Langstrasse",4,"4","Kreis 4",1,"1","Öffentliche Hand",5,"5","5-Zimmer",16
2010,"D",42,"042","Langstrasse",4,"4","Kreis 4",1,"1","Öffentliche Hand",6,"6","6-Zimmer und mehr",7
2010,"D",42,"042","Langstrasse",4,"4","Kreis 4",2,"2","Wohnbaugenossenschaften",1,"1","1-Zimmer",35
2010,"D",42,"042","Langstrasse",4,"4","Kreis 4",2,"2","Wohnbaugenossenschaften",2,"2","2-Zimmer",60
2010,"D",42,"042","Langstrasse",4,"4","Kreis 4",2,"2","Wohnbaugenossenschaften",3,"3","3-Zimmer",239
2010,"D",42,"042","Langstrasse",4,"4","Kreis 4",2,"2","Wohnbaugenossenschaften",4,"4","4-Zimmer",70
2010,"D",42,"042","Langstrasse",4,"4","Kreis 4",2,"2","Wohnbaugenossenschaften",5,"5","5-Zimmer",7
2010,"D",42,"042","Langstrasse",4,"4","Kreis 4",2,"2","Wohnbaugenossenschaften",6,"6","6-Zimmer und mehr",0
2010,"D",42,"042","Langstrasse",4,"4","Kreis 4",3,"3","Übrige private Gesellschaften",1,"1","1-Zimmer",391
2010,"D",42,"042","Langstrasse",4,"4","Kreis 4",3,"3","Übrige private Gesellschaften",2,"2","2-Zimmer",548
2010,"D",42,"042","Langstrasse",4,"4","Kreis 4",3,"3","Übrige private Gesellschaften",3,"3","3-Zimmer",691
2010,"D",42,"042","Langstrasse",4,"4","Kreis 4",3,"3","Übrige private Gesellschaften",4,"4","4-Zimmer",188
2010,"D",42,"042","Langstrasse",4,"4","Kreis 4",3,"3","Übrige private Gesellschaften",5,"5","5-Zimmer",45
2010,"D",42,"042","Langstrasse",4,"4","Kreis 4",3,"3","Übrige private Gesellschaften",6,"6","6-Zimmer und mehr",16
2010,"D",42,"042","Langstrasse",4,"4","Kreis 4",4,"4","Natürliche Personen",1,"1","1-Zimmer",742
2010,"D",42,"042","Langstrasse",4,"4","Kreis 4",4,"4","Natürliche Personen",2,"2","2-Zimmer",679
2010,"D",42,"042","Langstrasse",4,"4","Kreis 4",4,"4","Natürliche Personen",3,"3","3-Zimmer",1157
2010,"D",42,"042","Langstrasse",4,"4","Kreis 4",4,"4","Natürliche Personen",4,"4","4-Zimmer",487
2010,"D",42,"042","Langstrasse",4,"4","Kreis 4",4,"4","Natürliche Personen",5,"5","5-Zimmer",71
2010,"D",42,"042","Langstrasse",4,"4","Kreis 4",4,"4","Natürliche Personen",6,"6","6-Zimmer und mehr",9
2010,"D",42,"042","Langstrasse",4,"4","Kreis 4",5,"5","Im Stockwerkeigentum",1,"1","1-Zimmer",84
2010,"D",42,"042","Langstrasse",4,"4","Kreis 4",5,"5","Im Stockwerkeigentum",2,"2","2-Zimmer",44
2010,"D",42,"042","Langstrasse",4,"4","Kreis 4",5,"5","Im Stockwerkeigentum",3,"3","3-Zimmer",118
2010,"D",42,"042","Langstrasse",4,"4","Kreis 4",5,"5","Im Stockwerkeigentum",4,"4","4-Zimmer",49
2010,"D",42,"042","Langstrasse",4,"4","Kreis 4",5,"5","Im Stockwerkeigentum",5,"5","5-Zimmer",7
2010,"D",42,"042","Langstrasse",4,"4","Kreis 4",5,"5","Im Stockwerkeigentum",6,"6","6-Zimmer und mehr",2
2010,"D",44,"044","Hard",4,"4","Kreis 4",1,"1","Öffentliche Hand",1,"1","1-Zimmer",348
2010,"D",44,"044","Hard",4,"4","Kreis 4",1,"1","Öffentliche Hand",2,"2","2-Zimmer",469
2010,"D",44,"044","Hard",4,"4","Kreis 4",1,"1","Öffentliche Hand",3,"3","3-Zimmer",719
2010,"D",44,"044","Hard",4,"4","Kreis 4",1,"1","Öffentliche Hand",4,"4","4-Zimmer",205
2010,"D",44,"044","Hard",4,"4","Kreis 4",1,"1","Öffentliche Hand",5,"5","5-Zimmer",36
2010,"D",44,"044","Hard",4,"4","Kreis 4",1,"1","Öffentliche Hand",6,"6","6-Zimmer und mehr",1
2010,"D",44,"044","Hard",4,"4","Kreis 4",2,"2","Wohnbaugenossenschaften",1,"1","1-Zimmer",25
2010,"D",44,"044","Hard",4,"4","Kreis 4",2,"2","Wohnbaugenossenschaften",2,"2","2-Zimmer",348
2010,"D",44,"044","Hard",4,"4","Kreis 4",2,"2","Wohnbaugenossenschaften",3,"3","3-Zimmer",784
2010,"D",44,"044","Hard",4,"4","Kreis 4",2,"2","Wohnbaugenossenschaften",4,"4","4-Zimmer",206
2010,"D",44,"044","Hard",4,"4","Kreis 4",2,"2","Wohnbaugenossenschaften",5,"5","5-Zimmer",11
2010,"D",44,"044","Hard",4,"4","Kreis 4",2,"2","Wohnbaugenossenschaften",6,"6","6-Zimmer und mehr",1
2010,"D",44,"044","Hard",4,"4","Kreis 4",3,"3","Übrige private Gesellschaften",1,"1","1-Zimmer",122
2010,"D",44,"044","Hard",4,"4","Kreis 4",3,"3","Übrige private Gesellschaften",2,"2","2-Zimmer",371
2010,"D",44,"044","Hard",4,"4","Kreis 4",3,"3","Übrige private Gesellschaften",3,"3","3-Zimmer",750
2010,"D",44,"044","Hard",4,"4","Kreis 4",3,"3","Übrige private Gesellschaften",4,"4","4-Zimmer",290
2010,"D",44,"044","Hard",4,"4","Kreis 4",3,"3","Übrige private Gesellschaften",5,"5","5-Zimmer",4
2010,"D",44,"044","Hard",4,"4","Kreis 4",3,"3","Übrige private Gesellschaften",6,"6","6-Zimmer und mehr",13
2010,"D",44,"044","Hard",4,"4","Kreis 4",4,"4","Natürliche Personen",1,"1","1-Zimmer",179
2010,"D",44,"044","Hard",4,"4","Kreis 4",4,"4","Natürliche Personen",2,"2","2-Zimmer",458
2010,"D",44,"044","Hard",4,"4","Kreis 4",4,"4","Natürliche Personen",3,"3","3-Zimmer",819
2010,"D",44,"044","Hard",4,"4","Kreis 4",4,"4","Natürliche Personen",4,"4","4-Zimmer",161
2010,"D",44,"044","Hard",4,"4","Kreis 4",4,"4","Natürliche Personen",5,"5","5-Zimmer",8
2010,"D",44,"044","Hard",4,"4","Kreis 4",4,"4","Natürliche Personen",6,"6","6-Zimmer und mehr",4
2010,"D",44,"044","Hard",4,"4","Kreis 4",5,"5","Im Stockwerkeigentum",1,"1","1-Zimmer",135
2010,"D",44,"044","Hard",4,"4","Kreis 4",5,"5","Im Stockwerkeigentum",2,"2","2-Zimmer",46
2010,"D",44,"044","Hard",4,"4","Kreis 4",5,"5","Im Stockwerkeigentum",3,"3","3-Zimmer",109
2010,"D",44,"044","Hard",4,"4","Kreis 4",5,"5","Im Stockwerkeigentum",4,"4","4-Zimmer",67
2010,"D",44,"044","Hard",4,"4","Kreis 4",5,"5","Im Stockwerkeigentum",5,"5","5-Zimmer",2
2010,"D",44,"044","Hard",4,"4","Kreis 4",5,"5","Im Stockwerkeigentum",6,"6","6-Zimmer und mehr",1
2010,"D",51,"051","Gewerbeschule",5,"5","Kreis 5",1,"1","Öffentliche Hand",1,"1","1-Zimmer",84
2010,"D",51,"051","Gewerbeschule",5,"5","Kreis 5",1,"1","Öffentliche Hand",2,"2","2-Zimmer",165
2010,"D",51,"051","Gewerbeschule",5,"5","Kreis 5",1,"1","Öffentliche Hand",3,"3","3-Zimmer",266
2010,"D",51,"051","Gewerbeschule",5,"5","Kreis 5",1,"1","Öffentliche Hand",4,"4","4-Zimmer",159
2010,"D",51,"051","Gewerbeschule",5,"5","Kreis 5",1,"1","Öffentliche Hand",5,"5","5-Zimmer",45
2010,"D",51,"051","Gewerbeschule",5,"5","Kreis 5",1,"1","Öffentliche Hand",6,"6","6-Zimmer und mehr",15
2010,"D",51,"051","Gewerbeschule",5,"5","Kreis 5",2,"2","Wohnbaugenossenschaften",1,"1","1-Zimmer",3
2010,"D",51,"051","Gewerbeschule",5,"5","Kreis 5",2,"2","Wohnbaugenossenschaften",2,"2","2-Zimmer",109
2010,"D",51,"051","Gewerbeschule",5,"5","Kreis 5",2,"2","Wohnbaugenossenschaften",3,"3","3-Zimmer",506
2010,"D",51,"051","Gewerbeschule",5,"5","Kreis 5",2,"2","Wohnbaugenossenschaften",4,"4","4-Zimmer",220
2010,"D",51,"051","Gewerbeschule",5,"5","Kreis 5",2,"2","Wohnbaugenossenschaften",5,"5","5-Zimmer",12
2010,"D",51,"051","Gewerbeschule",5,"5","Kreis 5",2,"2","Wohnbaugenossenschaften",6,"6","6-Zimmer und mehr",12
2010,"D",51,"051","Gewerbeschule",5,"5","Kreis 5",3,"3","Übrige private Gesellschaften",1,"1","1-Zimmer",250
2010,"D",51,"051","Gewerbeschule",5,"5","Kreis 5",3,"3","Übrige private Gesellschaften",2,"2","2-Zimmer",347
2010,"D",51,"051","Gewerbeschule",5,"5","Kreis 5",3,"3","Übrige private Gesellschaften",3,"3","3-Zimmer",445
2010,"D",51,"051","Gewerbeschule",5,"5","Kreis 5",3,"3","Übrige private Gesellschaften",4,"4","4-Zimmer",141
2010,"D",51,"051","Gewerbeschule",5,"5","Kreis 5",3,"3","Übrige private Gesellschaften",5,"5","5-Zimmer",27
2010,"D",51,"051","Gewerbeschule",5,"5","Kreis 5",3,"3","Übrige private Gesellschaften",6,"6","6-Zimmer und mehr",14
2010,"D",51,"051","Gewerbeschule",5,"5","Kreis 5",4,"4","Natürliche Personen",1,"1","1-Zimmer",337
2010,"D",51,"051","Gewerbeschule",5,"5","Kreis 5",4,"4","Natürliche Personen",2,"2","2-Zimmer",358
2010,"D",51,"051","Gewerbeschule",5,"5","Kreis 5",4,"4","Natürliche Personen",3,"3","3-Zimmer",825
2010,"D",51,"051","Gewerbeschule",5,"5","Kreis 5",4,"4","Natürliche Personen",4,"4","4-Zimmer",391
2010,"D",51,"051","Gewerbeschule",5,"5","Kreis 5",4,"4","Natürliche Personen",5,"5","5-Zimmer",102
2010,"D",51,"051","Gewerbeschule",5,"5","Kreis 5",4,"4","Natürliche Personen",6,"6","6-Zimmer und mehr",21
2010,"D",51,"051","Gewerbeschule",5,"5","Kreis 5",5,"5","Im Stockwerkeigentum",1,"1","1-Zimmer",56
2010,"D",51,"051","Gewerbeschule",5,"5","Kreis 5",5,"5","Im Stockwerkeigentum",2,"2","2-Zimmer",83
2010,"D",51,"051","Gewerbeschule",5,"5","Kreis 5",5,"5","Im Stockwerkeigentum",3,"3","3-Zimmer",113
2010,"D",51,"051","Gewerbeschule",5,"5","Kreis 5",5,"5","Im Stockwerkeigentum",4,"4","4-Zimmer",24
2010,"D",51,"051","Gewerbeschule",5,"5","Kreis 5",5,"5","Im Stockwerkeigentum",5,"5","5-Zimmer",5
2010,"D",51,"051","Gewerbeschule",5,"5","Kreis 5",5,"5","Im Stockwerkeigentum",6,"6","6-Zimmer und mehr",1
2010,"D",52,"052","Escher Wyss",5,"5","Kreis 5",1,"1","Öffentliche Hand",1,"1","1-Zimmer",4
2010,"D",52,"052","Escher Wyss",5,"5","Kreis 5",1,"1","Öffentliche Hand",2,"2","2-Zimmer",19
2010,"D",52,"052","Escher Wyss",5,"5","Kreis 5",1,"1","Öffentliche Hand",3,"3","3-Zimmer",42
2010,"D",52,"052","Escher Wyss",5,"5","Kreis 5",1,"1","Öffentliche Hand",4,"4","4-Zimmer",16
2010,"D",52,"052","Escher Wyss",5,"5","Kreis 5",1,"1","Öffentliche Hand",5,"5","5-Zimmer",4
2010,"D",52,"052","Escher Wyss",5,"5","Kreis 5",1,"1","Öffentliche Hand",6,"6","6-Zimmer und mehr",1
2010,"D",52,"052","Escher Wyss",5,"5","Kreis 5",2,"2","Wohnbaugenossenschaften",1,"1","1-Zimmer",1
2010,"D",52,"052","Escher Wyss",5,"5","Kreis 5",2,"2","Wohnbaugenossenschaften",2,"2","2-Zimmer",12
2010,"D",52,"052","Escher Wyss",5,"5","Kreis 5",2,"2","Wohnbaugenossenschaften",3,"3","3-Zimmer",16
2010,"D",52,"052","Escher Wyss",5,"5","Kreis 5",2,"2","Wohnbaugenossenschaften",4,"4","4-Zimmer",20
2010,"D",52,"052","Escher Wyss",5,"5","Kreis 5",2,"2","Wohnbaugenossenschaften",5,"5","5-Zimmer",14
2010,"D",52,"052","Escher Wyss",5,"5","Kreis 5",2,"2","Wohnbaugenossenschaften",6,"6","6-Zimmer und mehr",17
2010,"D",52,"052","Escher Wyss",5,"5","Kreis 5",3,"3","Übrige private Gesellschaften",1,"1","1-Zimmer",94
2010,"D",52,"052","Escher Wyss",5,"5","Kreis 5",3,"3","Übrige private Gesellschaften",2,"2","2-Zimmer",189
2010,"D",52,"052","Escher Wyss",5,"5","Kreis 5",3,"3","Übrige private Gesellschaften",3,"3","3-Zimmer",281
2010,"D",52,"052","Escher Wyss",5,"5","Kreis 5",3,"3","Übrige private Gesellschaften",4,"4","4-Zimmer",196
2010,"D",52,"052","Escher Wyss",5,"5","Kreis 5",3,"3","Übrige private Gesellschaften",5,"5","5-Zimmer",85
2010,"D",52,"052","Escher Wyss",5,"5","Kreis 5",3,"3","Übrige private Gesellschaften",6,"6","6-Zimmer und mehr",9
2010,"D",52,"052","Escher Wyss",5,"5","Kreis 5",4,"4","Natürliche Personen",1,"1","1-Zimmer",3
2010,"D",52,"052","Escher Wyss",5,"5","Kreis 5",4,"4","Natürliche Personen",2,"2","2-Zimmer",35
2010,"D",52,"052","Escher Wyss",5,"5","Kreis 5",4,"4","Natürliche Personen",3,"3","3-Zimmer",109
2010,"D",52,"052","Escher Wyss",5,"5","Kreis 5",4,"4","Natürliche Personen",4,"4","4-Zimmer",123
2010,"D",52,"052","Escher Wyss",5,"5","Kreis 5",4,"4","Natürliche Personen",5,"5","5-Zimmer",23
2010,"D",52,"052","Escher Wyss",5,"5","Kreis 5",4,"4","Natürliche Personen",6,"6","6-Zimmer und mehr",4
2010,"D",52,"052","Escher Wyss",5,"5","Kreis 5",5,"5","Im Stockwerkeigentum",1,"1","1-Zimmer",48
2010,"D",52,"052","Escher Wyss",5,"5","Kreis 5",5,"5","Im Stockwerkeigentum",2,"2","2-Zimmer",78
2010,"D",52,"052","Escher Wyss",5,"5","Kreis 5",5,"5","Im Stockwerkeigentum",3,"3","3-Zimmer",66
2010,"D",52,"052","Escher Wyss",5,"5","Kreis 5",5,"5","Im Stockwerkeigentum",4,"4","4-Zimmer",62
2010,"D",52,"052","Escher Wyss",5,"5","Kreis 5",5,"5","Im Stockwerkeigentum",5,"5","5-Zimmer",51
2010,"D",52,"052","Escher Wyss",5,"5","Kreis 5",5,"5","Im Stockwerkeigentum",6,"6","6-Zimmer und mehr",0
2010,"D",61,"061","Unterstrass",6,"6","Kreis 6",1,"1","Öffentliche Hand",1,"1","1-Zimmer",160
2010,"D",61,"061","Unterstrass",6,"6","Kreis 6",1,"1","Öffentliche Hand",2,"2","2-Zimmer",110
2010,"D",61,"061","Unterstrass",6,"6","Kreis 6",1,"1","Öffentliche Hand",3,"3","3-Zimmer",215
